number,mean_noise
598,1.1478120665835743
599,1.128781930718829
600,1.1260371302941226
601,1.1393174569627573
602,1.153078035090143
603,1.1268252695019756
604,1.118624730669642
605,1.1420918832165192
606,1.1368709732344349
607,1.1343572478170167
608,1.1375817443168452
609,1.1436798836267035
610,1.1523317369450758
611,1.1325807305561144
612,1.1410047341951866
613,1.1395392519506795
614,1.1353536150781907
615,1.1507336610643804
616,1.127115773036493
617,1.157720133006487
618,1.1173919074640255
619,1.1333110941809543
620,1.1240444741403202
621,1.1572149707224202
622,1.1418100778400242
623,1.1261978085208513
624,1.1323229379746849
625,1.1476455739894948
626,1.1448442874161069
627,1.1469024934537424
628,1.1420143685776507
629,1.1378046197298382
630,1.146764843135042
631,1.142547463569983
632,1.1346111858353367
633,1.1278381827830963
634,1.1226857406585198
635,1.1415967438254782
636,1.1479982345891937
637,1.1429226936356816
638,1.1312623306853764
639,1.1496112783966324
640,1.1451832160769362
641,1.140500043127245
642,1.1299293894187625
643,1.1445872778367798
644,1.1453624454085347
645,1.1190639014585042
646,1.1481128210995948
647,1.144142361920168
648,1.1441232724196742
649,1.1423435113622733
650,1.1342800934746258
651,1.1389260818346918
652,1.1366943244956358
653,1.1418601532782129
654,1.1381656391559658
655,1.1500783556790475
656,1.151280444187393
657,1.1434801485535673
658,1.1396417619222152
659,1.1325780746968783
660,1.1292078645102614
661,1.1236187191755738
662,1.132415124033397
663,1.13901975360811
664,1.1457169065328103
665,1.1348292657235193
666,1.1332972227870564
667,1.132285881035946
668,1.1348830586568754
669,1.1355812349092416
670,1.1403299275789252
671,1.1386957394755093
672,1.131075306859981
673,1.1254053883382704
674,1.1374845403364604
675,1.1498338700012782
676,1.1499246784798767
677,1.1235970444439707
678,1.1372725140064568
679,1.1380576859008347
680,1.1350407602238768
681,1.1352462291125904
682,1.145466496764525
683,1.13499826997388
684,1.1464365327729824
685,1.1504112107822488
686,1.1436549805215306
687,1.1298634936877665
688,1.1486010160400562
689,1.1449919677983802
690,1.1394375328179176
691,1.1351645652458815
692,1.1480255810066167
693,1.1450837808940701
694,1.1497380956511198
695,1.1317686582927353
696,1.1449000787090082
697,1.144040339640051
698,1.1376806426306085
699,1.1255021853627334
700,1.1477372147406162
701,1.1428784803295386
702,1.1452989577412933
703,1.1409967949969066
704,1.1421224735902415
705,1.1390134838994184
706,1.1210728011942352
707,1.1572689103954377
708,1.1335314287087173
709,1.1418414930880343
710,1.1375962513440139
711,1.1372060869023168
712,1.1411096301819579
713,1.1283765472928824
714,1.160665976671953
715,1.1363388089482909
716,1.1480108381366292
717,1.145299304399538
718,1.143368686722077
719,1.1342354815610274
720,1.1437165959994198
721,1.1362137460507813
722,1.1504436117262944
723,1.1301258582853055
724,1.125305963281178
725,1.1427669112941041
726,1.1355877426848018
727,1.134671941811001
728,1.1321729069302333
729,1.139634485801373
730,1.136347290167648
731,1.1264382841766503
732,1.1401664055979355
733,1.1330852108727378
734,1.156850639548713
735,1.1362230836237794
736,1.1352550590175632
737,1.1393318633772207
738,1.1422836223249662
739,1.1386893178197497
740,1.1334653599059383
741,1.1517661010891236
742,1.1410264212450825
743,1.138118474483111
744,1.1381463069848
745,1.1544845260806547
746,1.1357622624186392
747,1.1311333535804962
748,1.1444620804208816
749,1.1345018542690963
750,1.1357050993304572
751,1.1371375269414343
752,1.1397190005258997
753,1.142527815543488
754,1.131616815947059
755,1.1418833358958453
756,1.1341819001064148
757,1.1403386160843934
758,1.133281349292961
759,1.1429042893730208
760,1.147068907619417
761,1.1375345835273054
762,1.1441589450767895
763,1.1407316868313293
764,1.1451278992989309
765,1.1447131778299229
766,1.1363683835856502
767,1.1503443433764418
768,1.1501732360430985
769,1.1322571071605916
770,1.1411459119635214
771,1.1382279973314255
772,1.137865882772183
773,1.129940464333792
774,1.1349712033844928
775,1.144423054008103
776,1.144918900112955
777,1.1285804546422142
778,1.1498350610667374
779,1.1198499880756978
780,1.1367391050941675
781,1.135984997577776
782,1.1426159197423817
783,1.1349574014686525
784,1.140800028217767
785,1.1352770695208807
